COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CARACTER,COLE_AREA_UBICACION,COLE_COD_MCPIO_UBICACION
268276000040,INSTITUTO AGROEPCUARIO GUSTAVO DUARTE ALEMAN,MIXTO,OFICIAL,TÉCNICO,RURAL,68276
215837000358,IE RIO DE PIEDRAS,MIXTO,OFICIAL,ACADÉMICO,RURAL,15837
105001025992,I.E. LA HUERTA,MIXTO,OFICIAL,ACADÉMICO,URBANO,5001
276109000910,SILVANO CAICEDO GIRON,MIXTO,OFICIAL,TÉCNICO,URBANO,76109
308001074126,INSTITUCION EDUCATIVA PENTECOSTAL,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
205856000177,I. E. RAFAEL URIBE URIBE,MIXTO,OFICIAL,ACADÉMICO,URBANO,5390
268464000308,INSTITUCIÓN EDUCATIVA PITIGUAO,MIXTO,OFICIAL,ACADÉMICO,RURAL,68464
308001006601,COLEGIO SALEM,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
217541001793,INSTITUCION EDUCATIVA DANIEL MARIA LOPEZ RODRIGUEZ,MIXTO,OFICIAL,ACADÉMICO,RURAL,17541
311001098603,GIMN PSICOPEDAG MARIA ISABEL,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
205172001484,I. E. R. CELESTINO DIAZ,MIXTO,OFICIAL,NO APLICA,RURAL,5172
105030000028,I. E. SAN FERNANDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5030
368307000714,COLEGIO NIÑO JESUS DE PRAGA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68307
219743001062,I.E. DE USENDA,MIXTO,OFICIAL,TÉCNICO,RURAL,19743
311001008591,COL LUIS CONCHA CORDOBA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
376109010649,CENTRO EDUCATIVO SANTA ROSA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,76109
219809001379,INSTITUCION EDUCATIVA AGRICOLA SANTA MARIA,MIXTO,OFICIAL,TÉCNICO,RURAL,19809
215104000092,I.E. SAN ISIDRO,MIXTO,OFICIAL,TÉCNICO,RURAL,15104
215806000139,IE ROBERTO FRANCO IZASA,MIXTO,OFICIAL,ACADÉMICO,RURAL,15806
315001000081,COL DE ED. BASICA LEV VYGOTSKI,MIXTO,NO OFICIAL,NO APLICA,URBANO,15001
352001006626,CENTRO PEDAGÓGICO MARIA DE LA PAZ,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,52001
276890000237,IE SAN JUAN BOSCO,MIXTO,OFICIAL,ACADÉMICO,RURAL,76890
219392000986,INSTITUCION EDUCATIVA NUEVA GENERACION,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,19392
241770000057,IE GUAYABAL,MIXTO,OFICIAL,ACADÉMICO,RURAL,41770
311001005737,COL COOP DEL MAGISTERIO DE CUNDINAMARCA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
276147000222,ZARAGOZA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,76147
476130000961,COL BENJAMIN FRANKLIN,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,76130
205665000100,I. E. R. LOS ALMENDROS,MIXTO,OFICIAL,ACADÉMICO,RURAL,5665
325817000289,ESCUELA SOL NACIENTE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25817
319001004515,COL BTO NOCT JOSE MARIA CORDOBA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,19001
225035000358,INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL PATIO BONITO,MIXTO,OFICIAL,ACADÉMICO,RURAL,25035
311001092753,GIMN CRISTIANO ADONAI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
308001012929,INSTITUCION EDUCATIVA DISTRITAL LA MILAGROSA FE Y ALEGRIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,8001
376001006509,CORPORACIÓN EDUCATIVA POPULAR-LICEO DE LA AMISTAD,MIXTO,NO OFICIAL,TÉCNICO,URBANO,76001
305318000773,COLEGIO CRISTIANO CEFEG,MIXTO,NO OFICIAL,-,URBANO,5318
273483000851,INSTITUCION EDUCATIVA TECNICA ANCHIQUE,MIXTO,OFICIAL,TÉCNICO,RURAL,73483
270678009625,I.E.T.A. OPCION PESCA,MIXTO,OFICIAL,TÉCNICO,RURAL,70678
285410000916,IE CRIEET,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,85410
376001036670,CORP EDUCATIVA ANTONIO MACEO,MIXTO,NO OFICIAL,TÉCNICO,URBANO,76001
219142000131,I.E. LA CABAÑA,MIXTO,OFICIAL,ACADÉMICO,RURAL,19300
111001110477,COLEGIO NELSON MANDELA (IED),MIXTO,OFICIAL,-,URBANO,11001
325758000075,COL COOPERATIVO DE SOPO,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,25758
268190000101,CENTRO EDUCATIVO  LA PERDIDA ALTA,MIXTO,OFICIAL,ACADÉMICO,RURAL,68190
125407000215,DEPARTAMENTAL NACIONALIZADO NUESTRA SE¿ORA DEL CARMEN,MIXTO,OFICIAL,ACADÉMICO,RURAL,25407
313001029523,GIMN. BILINGÜE ALTAMAR,MIXTO,NO OFICIAL,-,URBANO,13001
311001110611,COLEGIO MONTEHELENA,MIXTO,NO OFICIAL,-,URBANO,11001
241396002075,IE VILLA DE LOS ANDES,MIXTO,OFICIAL,ACADÉMICO,RURAL,41396
325473000624,LICEO LOREN´S,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25473
308001001871,NUEVO COLEGIO DEL PRADO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
252256000619,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL CARMEN,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,52256
352001000814,LICEO DE LA MERCED MARIDIAZ,FEMENINO,NO OFICIAL,ACADÉMICO,URBANO,52001
352001006791,INSTITUCION EDUCATIVA DEL SUR - INESUR,MIXTO,NO OFICIAL,-,URBANO,52001
213212000063,I.E. DE SINCELEJITO,MIXTO,OFICIAL,ACADÉMICO,RURAL,13212
305034001362,INSTITUTO CORFERRINI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5034
295200000251,I.E. FRANCISCO DE PAULA SANTADER,MIXTO,OFICIAL,ACADÉMICO,RURAL,95200
308001010365,COL ANDRES BELLO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
305861000503,INSTITUTO CORFERRINI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5861
286320000883,IE RUR NUEVA BENGALA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,86320
476364002569,COLEGIO ALEJANDRIA,MIXTO,NO OFICIAL,-,RURAL,76364
363001002185,GIMNASIO SANTO REY,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,63001
370001038607,COLEGIO MILITAR DECROLY,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,70001
315001001842,COLEGIO LOS ÁNGELES,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,15001
305001000450,COL DE MARIA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5001
385001004259,INST AUTONOMO SHAKESPEARE Y CERVANTES,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,85001
273168002803,INSTITUCION EDUCATIVA TECNICA CAMACHO ANGARITA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,73168
270670000211,I.E. INDIGENA SAN FRANCISCO EL PAKY,MIXTO,OFICIAL,TÉCNICO,RURAL,70670
468464000849,INSTITUTO TECNICO PARA EL DESARROLLO RURAL IDEAR,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,68464
205212000222,I. E. R. GRANIZADA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5212
311001041521,LIC MANANTIAL DE VIDA ETERNA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
223419001154,I.E.ANTONIO NARIÑO,MIXTO,OFICIAL,ACADÉMICO,RURAL,23419
219809001395,INSTITUCION EDUCATIVA AGRICOLA SANTA ROSA,MIXTO,OFICIAL,TÉCNICO,RURAL,19809
311001030073,COLEGIO BILINGÜE INTEGRAL,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,11001
263130000925,SAN BERNARDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,63130
305001003793,INST SALESIANO PEDRO JUSTO BERRIO,MIXTO,NO OFICIAL,TÉCNICO,URBANO,5001
208675000034,INSTITUCION EDUCATIVA DE ALGODONAL,MIXTO,OFICIAL,ACADÉMICO,RURAL,8675
268385000963,INSTITUCION EDUCATIVA CAÑO BONITO,MIXTO,OFICIAL,ACADÉMICO,RURAL,68861
468425000280,INSTITUTO TECNICO AGROINDUSTRIAL DE EDUCACION CAMPESINA,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,68425
550006000001,COLEGIO CERVANTES SAAVEDRA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,50006
368547001271,COLEGIO DOMINGO SAVIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68547
325430001341,INSTITUTO TOMAS MORO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25430
308758002378,COLEGIO MIXTO JOSE BARROS MANOTAS,MIXTO,NO OFICIAL,TÉCNICO,URBANO,8758
241396000609,IE VILLALOSADA,MIXTO,OFICIAL,ACADÉMICO,RURAL,41396
354001006173,COL INTGD COTE LAMUS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,54001
115837000256,I.E. TÉCNICA CHICAMOCHA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,15837
266001001370,IE LA PALMILLA,MIXTO,OFICIAL,ACADÉMICO,RURAL,66001
318001000225,DOMINGO SAVIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,18001
247980004546,I.E.D SAN JOSE DE KENNEDY,MIXTO,OFICIAL,TÉCNICO,RURAL,47980
219698000564,I.E. JUAN IGNACIO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,19845
354001012076,ATLANTIS SYSTEM,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,54001
273624000389,INSTITUCION EDUCATIVA LA LUISA,MIXTO,OFICIAL,ACADÉMICO,RURAL,73624
311001065152,COL COLOMBO INTERNACIONAL ACOINPREV,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
311001025053,INST NUEVA AMERICA DE SUBA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
252786000130,CENTRO EDUCATIVO  CURIACO,MIXTO,OFICIAL,ACADÉMICO,RURAL,52786
315776000133,IE HECTOR JULIO GOMEZ,MIXTO,OFICIAL,ACADÉMICO,URBANO,15776
325740000361,LIC SAMPER URIBE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25740
281065003057,INSTITUCION EDUCATIVA JOSE ACEVEDO Y GOMEZ,MIXTO,OFICIAL,ACADÉMICO,RURAL,81065
305001004994,COL SANTA TERESITA,FEMENINO,NO OFICIAL,ACADÉMICO,URBANO,5001
270429060254,INST EDUC EL PALOMAR,MIXTO,OFICIAL,NO APLICA,RURAL,70429
311001108684,COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
213430001926,INST EDUC DE JUAN ARIAS,MIXTO,OFICIAL,ACADÉMICO,RURAL,13430
320001067421,COL. CALLEJA REAL,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,20001
311001097259,COL CATOLICO DE LA SABANA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
268217000079,I.E. JESÚS LEÓN GUERRERO,MIXTO,OFICIAL,ACADÉMICO,RURAL,68217
319573000338,COLEGIO COOPERATIVO NATANAEL DIAZ,MIXTO,NO OFICIAL,TÉCNICO,URBANO,19573
223660000789,INSTITUCI¿N EDUCATIVA LA YE,MIXTO,OFICIAL,ACADÉMICO,RURAL,23660
247707000673,INSTITUCION EDUCATIVA DEPARTAMENTAL SAN JOSE DE SAN FERNANDO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,47707
344001003853,COL. MARCELO GRAZIOSI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,44001
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,MIXTO,OFICIAL,TÉCNICO,URBANO,13001
385001004483,INSTITUTO POLITECNICO INDUSTRIAL DE TELECOMUNICACIONES,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,85001
220550005573,I.E. ERNESTINA CASTRO DE AGUILAR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,20550
227361002363,IE INDÍGENA LA UNION,MIXTO,OFICIAL,ACADÉMICO,RURAL,27250
317174000755,COLEGIO CEVAL - (CON ESFUERZO  VALOR  ALEGRÍA Y LUCHA),MIXTO,NO OFICIAL,ACADÉMICO,URBANO,17174
376892099975,COL METROPOLITANO DE YUMBO,MIXTO,NO OFICIAL,NO APLICA,URBANO,76892
305001015287,INST EDUC LA CANDELARIA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,5001
254743000058,CENT EDUC RUR BABEGA,MIXTO,OFICIAL,ACADÉMICO,RURAL,54743
341001061251,COLEGIO COLOMBO SUECO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,41001
223417000177,I.E. EL CAMPANO DE LOS INDIOS,MIXTO,OFICIAL,ACADÉMICO,RURAL,23417
219585000291,I.E.A. GUILLERMO LEON VALENCIA,MIXTO,OFICIAL,TÉCNICO,URBANO,19585
252835000345,I. E. TECNICA PEÑA COLORADA,MIXTO,OFICIAL,TÉCNICO,RURAL,52835
325286000815,GIMNASIO CRISTIANO DE CUNDINAMARCA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25286
308001000751,FUNDACIÓN EDUCATIVA MADRE BUTLER,FEMENINO,NO OFICIAL,ACADÉMICO,URBANO,8001
308001005299,FUNDACION EDUCATIVA INSTITUTO EXPERIMENTAL DEL ATLANTICO JOSE CELESTINO MUTIS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
288564000136,I.E. JUNIN,MIXTO,OFICIAL,ACADÉMICO,RURAL,88564
223417001351,IE SAN ANTERITO,MIXTO,OFICIAL,ACADÉMICO,RURAL,23417
311001108706,CENTRO EDUCATIVO SURAMERICANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
317380000702,COLEGIO SAN FRANCISCO DE ASIS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,17380
281736002069,I.E. PABLO VI,MIXTO,OFICIAL,ACADÉMICO,RURAL,81300
311001002380,INST SAN IGNACIO DE LOYOLA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
376834002311,CENTRO DE CAPACITACION SUPERIOR CECSCOT,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76834
311001000328,COL DE MARIA AUXILIADORA,FEMENINO,NO OFICIAL,ACADÉMICO,URBANO,11001
205837000450,I.E. PIEDRECITAS,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5837
105761000299,I. E. ESCUELA NORMAL SUPERIOR SANTA TERESITA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5761
285010000038,I.E. LA TURUA,MIXTO,OFICIAL,ACADÉMICO,RURAL,85010
385440000419,INCETEC INSTITUTO CENTRALIZADO DE ESTUDIOS TECNICOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,85440
252678000433,INSTITUCION EDUCATIVA TECNICO AGROECOLOGICO EL MOTILON,MIXTO,OFICIAL,TÉCNICO,RURAL,52678
313001000215,GIMN. NUEVA GRANADA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,13001
270670000271,INSTITUCION EDUCATIVA INDIGENA BOSSA NAVARRO,MIXTO,OFICIAL,TÉCNICO,RURAL,70670
350001007808,COLEGIO LICEO DEL ROSARIO,MIXTO,NO OFICIAL,-,URBANO,50001
219622000077,INST EDUC LOMA BAJO (ANTES CENT EDUC LOMA BAJO),MIXTO,OFICIAL,ACADÉMICO,RURAL,19622
247001006610,INSTITUCION ETNOEDUCATIVA DISTRITAL BUNKWIMAKE,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,47001
325754002782,COLEGIO THOMAS ALVA EDISON,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25754
313430001653,COL LA CANDELARIA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,13430
376001001582,COLEGIO PARROQUIAL DIVINO SALVADOR,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76001
305129007031,INSTITUTO CORFERRINI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5129
311001035806,LIC  NUEVA BRITALIA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
250001000531,INSTITUCION EDUCATIVA COLEGIO BASICO BUENOS AIRES,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,50001
373268001369,INSTITUTO SERVICIO EDUCATIVO NACIONAL DE ADULTOS SENDAS,MIXTO,NO OFICIAL,-,URBANO,73217
308001008352,INSTITUCION EDUCATIVA DISTRITAL GOLDA MEIR,MIXTO,OFICIAL,ACADÉMICO,URBANO,8001
311848000961,EXTERN CARO Y CUERVO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
205138000088,I. E. R. SAN PASCUAL,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,5138
297001001551,I.E.D. TRINIDAD TIQUIÉ,MIXTO,OFICIAL,ACADÉMICO,RURAL,97001
241797000474,IE PACARNI,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,41797
205658000030,I. E. R. LAS CRUCES,MIXTO,OFICIAL,ACADÉMICO,RURAL,5647
368001006352,GIMN CAMP SAN SEBASTIAN,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
252352000263,INSTITUCION EDUCATIVA SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,ACADÉMICO,RURAL,52352
308758078005,INSTITUCION EDUCATIVA MARIA MONTESSORI,MIXTO,NO OFICIAL,TÉCNICO,URBANO,8758
308001004101,INSTITUTO SAN PEDRO CLAVER,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
325307000047,COLEGIO LA PRESENTACION,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25307
376001040478,INSTITUTO TECNOLOGICO REY DE REYES II,MIXTO,NO OFICIAL,TÉCNICO,URBANO,76001
205631000160,I. E. MARIA AUXILIADORA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5631
247189001199,I.E. CARLOS GARCIA MAYORCA,MIXTO,OFICIAL,ACADÉMICO,RURAL,47189
319001004475,COL. LOS ALCAZARES,MIXTO,NO OFICIAL,NO APLICA,URBANO,19001
205101000371,I. E. R. LA ERMITA,MIXTO,OFICIAL,ACADÉMICO,RURAL,5101
227001000513,IE ANTONIO ABAD HINESTROZA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,27050
313468001487,COL SANTA CRUZ DE MOMPOS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,13468
308001016142,FUNDACION COLEGIO CRISTIANO EL SALVADOR,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8001
368276001687,COL INTEGD GETSEMANI,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
168307001647,COLEGIO DIANA TURBAY QUINTERO,MIXTO,OFICIAL,-,URBANO,68307
105266000428,INSTITUCION EDUCATIVA MARIA POUSSEPIN,MIXTO,OFICIAL,-,URBANO,5266
354001006033,COL CLASICO CIUDAD DE CUCUTA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,54001
223660000444,CENTRO EDUCATIVO EL CRUCERO,MIXTO,OFICIAL,ACADÉMICO,RURAL,23660
554001300011,COL INST BOLIVARIANO ESDISE¥OS,MIXTO,NO OFICIAL,NO APLICA,URBANO,54001
411769001042,COL NUEVO CAMPESTRE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
376001005944,COLEGIO INTERNADO SAN CARLOS,MIXTO,NO OFICIAL,TÉCNICO,URBANO,76001
266001001752,IE GABRIEL TRUJILLO,MIXTO,OFICIAL,ACADÉMICO,RURAL,66001
315001000188,COLEGIO DE LA PRESENTACION TUNJA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,15001
217433000802,INSTITUCION EDUCATIVA GREGORIO GUTIERREZ GONZALEZ,MIXTO,OFICIAL,TÉCNICO,RURAL,17433
219743000147,I.E. QUICHAYA,MIXTO,OFICIAL,TÉCNICO,RURAL,19743
311001001090,COLEGIO DE LA UNIVERSIDAD LIBRE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
305001004811,COL DIVINO SALVADOR,MIXTO,NO OFICIAL,TÉCNICO,URBANO,5001
244001002895,EVARISTO ACOSTA-MONGUI,MIXTO,OFICIAL,ACADÉMICO,RURAL,44001
308758076878,C.E. MARIA AUXILIADORA VILLA MONACO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,8758
376001033441,LICEO CALIMIO DESEPAZ,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,76001
217777000534,INSTITUCION EDUCATIVA OBISPO,MIXTO,OFICIAL,TÉCNICO,RURAL,17777
219001000863,REPUBLICA SUIZA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,19001
368307001800,INSTITUTO DE FORMACION EDUCATIVA IFE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68307
305001005150,ESC NORMAL SUPERIOR ANTIOQUE?A,FEMENINO,NO OFICIAL,ACADÉMICO,URBANO,5001
468705000010,INSTITUTO CRISTIANO DE PROMOCION CAMPESINA ICPROC,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,68705
286568000219,IE RUR LA PAILA,MIXTO,OFICIAL,ACADÉMICO,RURAL,86568
350001006685,INSTITUTO JORGE TADEO LOZANO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,50001
281065001046,INSTITUCION EDUCATIVA JOSE MARIA CARBONEL,MIXTO,OFICIAL,TÉCNICO,RURAL,81065
376001015061,INST TEC CIAL COLOMBO LIBANES,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,76001
411769000127,COL NUEVO SAN LUIS GONZAGA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
325899000443,COLEGIO DE LA PRESENTACION ZIPAQUIRA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25899
223580006468,INSTITUCION EDUCATIVA SANTA TERESITA,MIXTO,OFICIAL,ACADÉMICO,RURAL,23580
213667000142,I.E.  DE CASTAÑAL,MIXTO,OFICIAL,ACADÉMICO,RURAL,13268
252233000425,INSTITUCION EDUCATIVA AGROPECUARIO SANTA ROSA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,52233
252540000092,INSTITUCION EDUCATIVA MADRIGAL SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,ACADÉMICO,RURAL,52540
485001004348,ACADEMIA MILITAR JOSE ANTONIO PAEZ,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,85001
219693000086,I.E.T. VENECIA (ANTES INST EDUC VENECIA),MIXTO,OFICIAL,TÉCNICO,RURAL,19693
376001024680,LICEO MIXTO LA MILAGROSA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,76001
297001002212,I.E.D. DE ACARICUARA,MIXTO,OFICIAL,TÉCNICO,RURAL,97001
325754002839,GIMNASIO TEQUENDAMA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25754
105045010721,I.E. SAN JOSÉ OBRERO,MIXTO,OFICIAL,-,URBANO,5045
219698000661,INSTITUCION EDUCATIVA DOMINGUILLO,MIXTO,OFICIAL,ACADÉMICO,RURAL,19698
325286000858,COL DE FORMACION INTEGRAL SEMBRADORES DE PAZ,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25286
368001007146,CENT EDUC PAULO FREIRE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68001
308758003331,GIMNASIO MODERNO ALBERT EINSTEIN,MIXTO,NO OFICIAL,NO APLICA,URBANO,8758
468132000010,FUNDACION INSTITUTO CRISTIANO DE PROMOCION CAMPESINA,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,68132
225736000140,INSTITUCION EDUCATIVA DEPARTAMENTAL MENDEZ ROZO,MIXTO,OFICIAL,ACADÉMICO,RURAL,25736
268081001858,INSTITUCION EDUCATIVA PUEBLO REGAO,MIXTO,OFICIAL,ACADÉMICO,RURAL,68081
311001089540,GIMN NUEVO MODELIA,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,11001
425269001306,LIC CAMP FACATATIVA,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,25269
268190000951,INSTITUCIÓN EDUCATIVA HORTA MEDIO,MIXTO,OFICIAL,ACADÉMICO,RURAL,68101
205854000129,I. E. R. MARCO A ROJO,MIXTO,OFICIAL,ACADÉMICO,RURAL,5854
215001001007,INSTITUCION EDUCATIVA RURAL DEL SUR,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,15001
315001000293,GIMNASIO GRAN COLOMBIANO,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,URBANO,15001
354001012173,I.E. MONSEÑOR JAIME PRIETO AMAYA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,54001
376001028600,CENTRO DOCENTE JUAN RAMON JIMENEZ,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76001
363001001821,CAMPESTRE EDELMIRA NIETO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,63001
352001003350,COL MILITAR COLOMBIA,MIXTO,NO OFICIAL,TÉCNICO/ACADÉMICO,URBANO,52001
323182001477,LICEO CAMPESTRE JEAN PIAGET,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,23182
215621000035,IE RANCHO GRANDE,MIXTO,OFICIAL,TÉCNICO,RURAL,15621
376001042700,CENTRO ETNOEDUCATIVO ANTONIO MACEO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,76001
413549001273,I.E. DE TIQUISIO NUEVO,MIXTO,OFICIAL,ACADÉMICO,RURAL,13810
368081003669,CECOVE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,68081
305001017107,COLEGIO LONDRES,MIXTO,NO OFICIAL,ACADÉMICO,RURAL,5631
220238001200,I.E. JOSE A MACKENCIE,MIXTO,OFICIAL,ACADÉMICO,RURAL,20238
319573000231,CORPORACION EDUCATIVA ADVENTISTA C.E.A.,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,19573
305380019545,COLEGIO ANTONINO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,5380
325183000663,COLEGIO INCE,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,25183
252051000578,INSTITUCION  EDUCATIVA ROSAFLORIDA,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,52051
317174000623,C.E. MENFIS,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,17174
205679000331,I. E. EL GUAYABO,MIXTO,OFICIAL,ACADÉMICO,RURAL,5679
254128001078,COL EDUARDO COTE LAMUS,MIXTO,OFICIAL,ACADÉMICO,URBANO,54385
341551003231,NUEVO MILENIO,MIXTO,NO OFICIAL,ACADÉMICO,URBANO,41551
244847001344,INSTITUCI¿N ETNOEDUCATIVA RURAL INTERNADO DE NAZARETH,MIXTO,OFICIAL,TÉCNICO/ACADÉMICO,RURAL,44847
